Num. Nota,ID Nota Fiscal,Situacao,Cliente,Prestador,Valor da Nota,UF do Cliente,Data de Emissao,Tributavel,Valor para Receita,Descricao,Valor Total
000000000000815,611303378,Normal,Dinâmica Real Distribuidora de Produtos Alimentícios,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"715,88",RS,20/10/2023,S,"195,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"195,88"
000000000000816,611303835,Normal,JOANINI TRANSPORTE RODOVIARIO DE CARGAS EIREL,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1171,61",SP,20/10/2023,N,"797,4",SERVIÇO DE CARGA E DESCARGA,"797,4"
000000000000816,611303835,Normal,JOANINI TRANSPORTE RODOVIARIO DE CARGAS EIREL,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1171,61",SP,20/10/2023,S,"374,21",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"374,21"
000000000000817,611306506,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,600,SC,20/10/2023,N,420,SERVIÇO DE CARGA E DESCARGA,420
000000000000817,611306506,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,600,SC,20/10/2023,S,180,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,180
000000000000818,611307757,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,200,SC,20/10/2023,N,120,SERVIÇO DE CARGA E DESCARGA,120
000000000000818,611307757,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,200,SC,20/10/2023,S,80,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,80
000000000000819,611309114,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,400,SC,20/10/2023,N,280,SERVIÇO DE CARGA E DESCARGA,280
000000000000819,611309114,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,400,SC,20/10/2023,S,120,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,120
000000000000820,611312061,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,800,SC,20/10/2023,N,520,SERVIÇO DE CARGA E DESCARGA,520
000000000000820,611312061,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,800,SC,20/10/2023,S,280,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,280
000000000000821,611314456,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,700,SC,20/10/2023,N,"500,03",SERVIÇO DE CARGA E DESCARGA,"500,03"
000000000000821,611314456,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,700,SC,20/10/2023,S,"199,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"199,97"
000000000000822,611315243,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,94",RS,20/10/2023,N,330,SERVIÇO DE CARGA E DESCARGA,330
000000000000822,611315243,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,94",RS,20/10/2023,S,"236,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"236,94"
000000000000823,611317180,Normal,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"770,36",RS,20/10/2023,N,520,SERVIÇO DE CARGA E DESCARGA,520
000000000000823,611317180,Normal,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"770,36",RS,20/10/2023,S,"250,36",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"250,36"
000000000000824,611318969,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1531,76",SC,20/10/2023,N,1050,SERVIÇO DE CARGA E DESCARGA,1050
000000000000824,611318969,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1531,76",SC,20/10/2023,S,"481,76",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"481,76"
000000000000825,611319563,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",PR,20/10/2023,N,520,SERVIÇO DE CARGA E DESCARGA,520
000000000000825,611319563,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",PR,20/10/2023,S,"235,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"235,88"
000000000000826,611319894,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",PR,20/10/2023,N,390,SERVIÇO DE CARGA E DESCARGA,390
000000000000826,611319894,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",PR,20/10/2023,S,"176,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"176,91"
000000000000827,611322510,Normal,Transpanorama Transportes,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"5866,91",PR,20/10/2023,N,"3661,47",SERVIÇO DE CARGA E DESCARGA,"3661,47"
000000000000827,611322510,Normal,Transpanorama Transportes,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"5866,91",PR,20/10/2023,S,"2205,44",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"2205,44"
000000000000828,611324388,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"760,36",RS,20/10/2023,N,450,SERVIÇO DE CARGA E DESCARGA,450
000000000000828,611324388,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"760,36",RS,20/10/2023,S,"310,36",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"310,36"
000000000000829,611326229,Normal,BJ transportes de itatiba ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,456,SP,20/10/2023,N,360,SERVIÇO DE CARGA E DESCARGA,360
000000000000829,611326229,Normal,BJ transportes de itatiba ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,456,SP,20/10/2023,S,96,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,96
000000000000830,611326765,Normal,CARGOMANN TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",RS,20/10/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000000830,611326765,Normal,CARGOMANN TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",RS,20/10/2023,S,"266,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"266,91"
000000000000831,611327496,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",RS,20/10/2023,N,320,SERVIÇO DE CARGA E DESCARGA,320
000000000000831,611327496,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",RS,20/10/2023,S,"246,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"246,91"
000000000000832,611328433,Normal,Viviana Alimentos LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",RS,20/10/2023,N,200,SERVIÇO DE CARGA E DESCARGA,200
000000000000832,611328433,Normal,Viviana Alimentos LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",RS,20/10/2023,S,"177,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"177,94"
000000000000833,611995521,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,800,SC,25/10/2023,N,480,SERVIÇO DE CARGA E DESCARGA,480
000000000000833,611995521,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,800,SC,25/10/2023,S,320,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,320
000000000000834,611997172,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,2560,SC,25/10/2023,N,240,SERVIÇO DE CARGA E DESCARGA,2400
000000000000834,611997172,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,2560,SC,25/10/2023,S,160,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,160
000000000000835,611998756,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,94",RS,25/10/2023,N,330,SERVIÇO DE CARGA E DESCARGA,330
000000000000835,611998756,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,94",RS,25/10/2023,S,"236,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"236,94"
000000000000836,611999446,Normal,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"357,94",RS,25/10/2023,N,235,SERVIÇO DE CARGA E DESCARGA,235
000000000000836,611999446,Normal,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"357,94",RS,25/10/2023,S,"122,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"122,94"
000000000000837,612058189,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,200,SC,26/10/2023,N,120,SERVIÇO DE CARGA E DESCARGA,120
000000000000837,612058189,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,200,SC,26/10/2023,S,80,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,80
000000000000838,612059915,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",SC,26/10/2023,N,390,SERVIÇO DE CARGA E DESCARGA,390
000000000000838,612059915,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",SC,26/10/2023,S,"176,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"176,91"
000000000000839,612061476,Normal,Viviana Alimentos LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",RS,26/10/2023,N,100,SERVIÇO DE CARGA E DESCARGA,100
000000000000839,612061476,Normal,Viviana Alimentos LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",RS,26/10/2023,S,"88,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"88,97"
000000000000840,612066189,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2280,73",RS,26/10/2023,N,1440,SERVIÇO DE CARGA E DESCARGA,1440
000000000000840,612066189,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2280,73",RS,26/10/2023,S,"840,73",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"840,73"
000000000000841,612077760,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1700,73",PR,26/10/2023,N,1170,SERVIÇO DE CARGA E DESCARGA,1170
000000000000841,612077760,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1700,73",PR,26/10/2023,S,"530,73",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"530,73"
000000000000842,612215187,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,43510,SP,27/10/2023,N,27320,SERVIÇO DE CARGA E DESCARGA,27320
000000000000842,612215187,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,43510,SP,27/10/2023,S,16190,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,16190
000000000000843,612215534,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2456,59",SP,27/10/2023,N,1500,SERVIÇO DE CARGA E DESCARGA,1500
000000000000843,612215534,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2456,59",SP,27/10/2023,S,"956,59",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"956,59"
000000000000844,612217831,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"4595,96",SP,27/10/2023,N,2632,SERVIÇO DE CARGA E DESCARGA,2632
000000000000844,612217831,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"4595,96",SP,27/10/2023,S,"1963,96",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"1963,96"
000000000000845,612218647,Normal,AGNUS LOGISTICA EIRELI,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,450,PR,27/10/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000000845,612218647,Normal,AGNUS LOGISTICA EIRELI,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,450,PR,27/10/2023,S,150,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,150
000000000000846,612219787,Normal,COOPERCARGA S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SC,27/10/2023,N,280,SERVIÇO DE CARGA E DESCARGA,280
000000000000846,612219787,Normal,COOPERCARGA S/A,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SC,27/10/2023,S,"97,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"97,94"
000000000000847,612220663,Normal,JOANINI TRANSPORTE RODOVIARIO DE CARGAS EIREL,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SP,27/10/2023,N,260,SERVIÇO DE CARGA E DESCARGA,260
000000000000847,612220663,Normal,JOANINI TRANSPORTE RODOVIARIO DE CARGAS EIREL,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SP,27/10/2023,S,"117,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"117,94"
000000000000848,612221520,Normal,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"337,94",RS,27/10/2023,N,230,SERVIÇO DE CARGA E DESCARGA,230
000000000000848,612221520,Normal,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"337,94",RS,27/10/2023,S,"107,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"107,94"
000000000000849,612222416,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"944,85",SC,27/10/2023,N,600,SERVIÇO DE CARGA E DESCARGA,600
000000000000849,612222416,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"944,85",SC,27/10/2023,S,"344,85",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"344,85"
000000000000850,612225210,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,8589,RS,27/10/2023,N,6604,SERVIÇO DE CARGA E DESCARGA,6604
000000000000850,612225210,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,8589,RS,27/10/2023,S,1985,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,1985
000000000000851,612228862,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1610,DF,27/10/2023,N,1150,SERVIÇO DE CARGA E DESCARGA,1150
000000000000851,612228862,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1610,DF,27/10/2023,S,460,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,460
000000000000852,612231967,Normal,TRANSPORTES GARCIA SAO CARLOS LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",SP,27/10/2023,N,535,SERVIÇO DE CARGA E DESCARGA,535
000000000000852,612231967,Normal,TRANSPORTES GARCIA SAO CARLOS LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",SP,27/10/2023,S,"220,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"220,88"
000000000000853,612234790,Normal,Transpanorama Transportes,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",PR,27/10/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000000853,612234790,Normal,Transpanorama Transportes,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",PR,27/10/2023,S,"137,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"137,94"
000000000000854,612238251,Substituida,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2645,88",BA,27/10/2023,N,1715,SERVIÇO DE CARGA E DESCARGA,1715
000000000000854,612238251,Substituida,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2645,88",BA,27/10/2023,S,"930,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"930,88"
000000000000855,612239462,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2127,13",RS,27/10/2023,N,1270,SERVIÇO DE CARGA E DESCARGA,1270
000000000000855,612239462,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2127,13",RS,27/10/2023,S,"857,13",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"857,13"
000000000000856,612710642,Normal,DIFERENCIAL COMERCIO DE FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"148,97",RS,31/10/2023,N,100,SERVIÇO DE CARGA E DESCARGA,100
000000000000856,612710642,Normal,DIFERENCIAL COMERCIO DE FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"148,97",RS,31/10/2023,S,"48,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"48,97"
000000000000857,612714469,Substituida,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1700,79",RS,31/10/2023,N,1020,SERVIÇO DE CARGA E DESCARGA,1020
000000000000857,612714469,Substituida,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1700,79",RS,31/10/2023,S,"680,79",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"680,79"
000000000000858,612718292,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",PR,31/10/2023,N,520,SERVIÇO DE CARGA E DESCARGA,520
000000000000858,612718292,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",PR,31/10/2023,S,"235,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"235,88"
000000000000859,612730876,Normal,TRANSPORTES GARCIA SAO CARLOS LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,840,SP,31/10/2023,N,640,SERVIÇO DE CARGA E DESCARGA,640
000000000000859,612730876,Normal,TRANSPORTES GARCIA SAO CARLOS LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,840,SP,31/10/2023,S,200,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,200
000000000000860,612733150,Normal,Transpanorama Transportes,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",PR,31/10/2023,N,360,SERVIÇO DE CARGA E DESCARGA,360
000000000000860,612733150,Normal,Transpanorama Transportes,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",PR,31/10/2023,S,"206,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"206,91"
000000000000861,612735742,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,88",RS,31/10/2023,N,660,SERVIÇO DE CARGA E DESCARGA,660
000000000000861,612735742,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,88",RS,31/10/2023,S,"473,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"473,88"
000000000000862,612736169,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",RS,31/10/2023,S,"206,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"206,91"
000000000000862,612736169,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",RS,31/10/2023,N,360,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,360
000000000000863,612737396,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"844,85",RS,31/10/2023,N,500,SERVIÇO DE CARGA E DESCARGA,500
000000000000863,612737396,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"844,85",RS,31/10/2023,S,"344,85",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"344,85"
000000000000864,612743294,Normal,HELIOS,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2532,49",RS,31/10/2023,N,1710,SERVIÇO DE CARGA E DESCARGA,1710
000000000000864,612743294,Normal,HELIOS,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2532,49",RS,31/10/2023,S,"822,49",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"822,49"
000000000001434,608478080,Normal,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,OFFICIUM COWORKING E SERVICOS DE ESCRITORIO LTDA,190,SP,04/10/2023,S,190,endereço fiscal,190
000000000001663,613164629,Normal,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,ATTENZA CONSULTORIA CONTABIL LTDA,"976,5",SP,31/10/2023,S,651,HONORARIOS CONTABEIS,651
000000000001663,613164629,Normal,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,ATTENZA CONSULTORIA CONTABIL LTDA,"976,5",SP,31/10/2023,S,"325,5",REFERENTE A MEIA PARCELA 13 TERCEIRO SALARIO,"325,5"
000000000000628,602789875,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",BA,01/09/2023,N,150,SERVIÇO DE CARGA E DESCARGA,150
000000000000628,602789875,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",BA,01/09/2023,S,"227,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"227,94"
000000000000629,603034239,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",BA,01/09/2023,N,150,SERVIÇO DE CARGA E DESCARGA,150
000000000000629,603034239,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",BA,01/09/2023,S,"38,97",SERVIÇO DE CARGA E DESCARGA,"38,97"
000000000000630,603052721,Normal,TRANSPORTE LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"5480,13",SP,01/09/2023,N,2900,SERVIÇO DE CARGA E DESCARGA,2900
000000000000630,603052721,Normal,TRANSPORTE LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"5480,13",SP,01/09/2023,S,"2580,13",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"2580,13"
000000000000631,603058403,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,7213,RS,01/09/2023,N,5544,SERVIÇO DE CARGA E DESCARGA,5544
000000000000631,603058403,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,7213,RS,01/09/2023,S,1669,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,1669
000000000000632,603307978,Normal,DFT LOGISTICA E TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,200,SP,04/09/2023,N,150,SERVIÇO DE CARGA E DESCARGA,150
000000000000632,603307978,Normal,DFT LOGISTICA E TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,200,SP,04/09/2023,S,50,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,50
000000000000633,603437691,Normal,ARM TOLFO TRANSP,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"690,6",RS,04/09/2023,N,420,SERVIÇO DE CARGA E DESCARGA,420
000000000000633,603437691,Normal,ARM TOLFO TRANSP,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"690,6",RS,04/09/2023,S,"270,6",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"270,6"
